ID produit;Nom global;Référence;Marque;Code barres;poids;Disponibilité;Prix revendeur HT;Prix public conseillé TTC;Prix public Promo conseillé TTC;Division;Catégorie;Sous catégorie;Sous catégorie2;Nom article;Description;Catégorie armes;Type d'article;Photo 1;Photo 2;Photo 3;Photo 4;Photo 5;Photo 6;Photo 7;Photo 8;Photo 9;Photo 10;Code RGA;Bande de visée;Bascule;Batterie;Bourre;Calibre;Canon (cm);Cdt;Chambre (mm);Chokes;Chp 100 m max;Chp 100 m min;Coloris;Coups;Course en dérive (MoA);Course en élévation (MoA);Crosse;Culot (mm);Détente;Détente (g);Diam. ('');Diam. (mm);Diam.du corps (mm);Éjection;Énergie (J);Épaisseur (cm);Épreuve;Filetage;Focus;Genre;Gibier / Sport;Grains;Grammes;Grossissement Maxi;Grossissement Mini;Hauteur (cm);Ind. crép. Max;Ind. crép. Min;Lame long. (cm);Largeur (cm);Long (m);Longueur (cm);Longueur de bras;Lumens;Main;Matériaux du projectile;Montage;N° de Plombs;Objectif Diam. (mm);Ogive / Balle;Pas de rayure;Piles;Poids (g);Poids (Kg);Pointure;Project. Air;Projectile;Puissance (lbs);Réglage à 100 m;Réticule;Taille;Taille EU;Tension (v);Tour de hanches (cm);Tour de poitrine (cm);Tour de taille (cm);Tour de tête (cm);Type Airsoft;Type d'animal;Type d'arme;Vitesse (fps);Vitesse (m/s);Vol. (L) ;Vol. (ml);Date de modification;Déstockage;
35;"Fair Lusso Ergal Faux Corps Ejecteur Cal. 12";DC032AFCI;FAIR;;;1;1595,00;2600,00;2600,00;simac;"Fusils chasse";Superposé;"Ergal Ejecteur";"Cal.12/76 DD";"
";C;article;DC032FCI.jpg;DC032FCI-1.jpg;DC032FCI-2.jpg;DC036FCI-2.jpg;DC036FCI-3.jpg;DC036FCI.jpg;;;;;AW792;;Ergal;;;"cal. 12";70;;"76 mm";"5 C.I.";;;;2;;;;;DD;;;;;Eject.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2950;;;;;;;;;;;;;;;;;"Express Superposé";;;;;"2023-02-22 14:09:24";0
46;"Fair Mixtes Ergal (Canon supérieur Lisse Cal. 12/76 / Canon inférieur rayé)";DC407;FAIR;3664245085641;4.4100;1;1510,00;2450,00;2450,00;simac;"Armes de grande chasse";"Carabines Mixtes";;"Cal.12/76 - 7X65R";"Le canon supérieur lisse vous permet de tirer une bécasse tout en étant prêt pour un sanglier avec votre canon rayé pour cartouche métallique calibre 30-06, 8x57 ou autre...";C;article;DC403.jpg;DC408-1.jpg;DC408_3.jpg;;;;;;;;AF139;;;;;"7 x 65 R";63;;;;;;;2;;;;;DD;;;;;Ext.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2950;;;;;;;;;;;;;;;;;;;;;;"2023-01-09 10:27:49";0
46;"Fair Mixtes Ergal (Canon supérieur Lisse Cal. 12/76 / Canon inférieur rayé)";DC408;FAIR;3664245038173;4.4100;0;1510,00;2450,00;2450,00;simac;"Armes de grande chasse";"Carabines Mixtes";;"Cal.12/76 - 8X57JRS";"Le canon supérieur lisse vous permet de tirer une bécasse tout en étant prêt pour un sanglier avec votre canon rayé pour cartouche métallique calibre 30-06, 8x57 ou autre...";C;article;DC403.jpg;DC408-1.jpg;DC408_3.jpg;;;;;;;;AF140;;;;;"8 x 57 JRS";63;;;;;;;2;;;;;DD;;;;;Ext.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2950;;;;;;;;;;;;;;;;;;;;;;"2023-01-09 10:27:49";0
46;"Fair Mixtes Ergal (Canon supérieur Lisse Cal. 12/76 / Canon inférieur rayé)";DC409;FAIR;3664245038180;4.4400;1;1510,00;2450,00;2450,00;simac;"Armes de grande chasse";"Carabines Mixtes";;"Cal.12/76 - 9.3X74R";"Le canon supérieur lisse vous permet de tirer une bécasse tout en étant prêt pour un sanglier avec votre canon rayé pour cartouche métallique calibre 30-06, 8x57 ou autre...";C;article;DC403.jpg;DC408-1.jpg;DC408_3.jpg;;;;;;;;AF141;;;;;"9.3 x 74 R";63;;;;;;;2;;;;;DD;;;;;Ext.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2950;;;;;;;;;;;;;;;;;;;;;;"2023-01-09 10:27:49";0
46;"Fair Mixtes Ergal (Canon supérieur Lisse Cal. 12/76 / Canon inférieur rayé)";DC403;FAIR;3664245085634;;1;1510,00;2450,00;2450,00;simac;"Armes de grande chasse";"Carabines Mixtes";;"Cal.12/76 - 30RBL";"Le canon supérieur lisse vous permet de tirer une bécasse tout en étant prêt pour un sanglier avec votre canon rayé pour cartouche métallique calibre 30-06, 8x57 ou autre...";C;article;DC403.jpg;DC408-1.jpg;DC408_3.jpg;;;;;;;;AF137;;;;;".30 R Blaser";63;;;;;;;2;;;;;DD;;;;;Ext.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2950;;;;;;;;;;;;;;;;;;;;;;"2023-01-09 10:27:49";0
46;"Fair Mixtes Ergal (Canon supérieur Lisse Cal. 12/76 / Canon inférieur rayé)";DC406;FAIR;3664245038197;;0;1525,00;2475,00;2475,00;simac;"Armes de grande chasse";"Carabines Mixtes";;"Cal.12/76 - 30.06";"Le canon supérieur lisse vous permet de tirer une bécasse tout en étant prêt pour un sanglier avec votre canon rayé pour cartouche métallique calibre 30-06, 8x57 ou autre...";C;article;DC403.jpg;DC408-1.jpg;DC408_3.jpg;;;;;;;;AF138;;;;;".30-06 Spr.";63;;;;;;;2;;;;;DD;;;;;Ext.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2950;;;;;;;;;;;;;;;;;;;;;;"2023-01-09 10:27:49";0
50;"Fair Mixte Ergal - DD - EXT - Calibre 20 Mag / 8X57JRS - Canon 63 cm";DC428E;FAIR;3664245038203;;1;1750,00;2835,00;2835,00;simac;"Armes de grande chasse";"Carabines Mixtes";;"Calibre 20/76 - 8X57JRS";"2,6 Kg ! Le Mixte le plus léger du marché !
Mixte Ergal (Canon supérieur Calibre 20/76 / Canon inférieur rayé 8x57 JRS)

Bascules monobloc en Ergal 55 (Mixte)
Renfort de tonnerre en acier spécifique H2D (Mixte)
Hausse avec points luminescents
Double verrouillage à plat
Frette acier à résistance élevée
Bande de visée munie d’un rail pour montage d’optique
";C;article;DC428E.jpg;DC428E-1.jpg;;;;;;;;;AF193;;;;;"8 x 57 JRS";63;;"76 mm";;;;;2;;;;;DD;;;;;Ext.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2600;;;;;;;;;;;;;;;;;;;;;;"2023-02-09 10:34:26";0
58;"Fair Express superposé Premier bascule Noire";DC333;FAIR;3664245035363;;10;1480,00;2265,00;2265,00;simac;"Armes de grande chasse";"Carabines Express";"Acier Extracteur";Cal.30R;"
Bascule acier monobloc haute résistance
Double verrouillage à plat
Tourillons acier interchangeables
Frette acier à résistance élevée (39NCD4Ph)
Bande de battue pré-équipée pour montage d’optique
Guidon réglable en hauteur
Bascule noire 2 Sujets Dorés
";C;article;DC338.jpg;DC338-2.jpg;DC338-3.jpg;DC339-5.jpg;DC339-6.jpg;DC339-4.jpg;DC339-7.jpg;DC339-8.jpg;DC339-9.jpg;DC338-3.jpg;BM877;;;;;".30 R Blaser";55;;;;;;;2;;;;;MD;;;;;Ext.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;"Express Superposé";;;;;"2023-10-02 11:15:57";0
58;"Fair Express superposé Premier bascule Noire";DC338;FAIR;3664245038210;3.3000;0;1480,00;2265,00;2265,00;simac;"Armes de grande chasse";"Carabines Express";"Acier Extracteur";Cal.8X57JRS;"
Bascule acier monobloc haute résistance
Double verrouillage à plat
Tourillons acier interchangeables
Frette acier à résistance élevée (39NCD4Ph)
Bande de battue pré-équipée pour montage d’optique
Guidon réglable en hauteur
Bascule noire 2 Sujets Dorés
";C;article;DC338.jpg;DC338-2.jpg;DC338-3.jpg;DC339-5.jpg;DC339-6.jpg;DC339-4.jpg;DC339-7.jpg;DC339-8.jpg;DC339-9.jpg;DC338-3.jpg;AF166;;;;;"8 x 57 JRS";55;;;;;;;2;;;;;MD;;;;;Ext.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;"Express Superposé";;;;;"2023-10-02 11:15:57";0
58;"Fair Express superposé Premier bascule Noire";DC339;FAIR;3664245038227;;10;1480,00;2265,00;2265,00;simac;"Armes de grande chasse";"Carabines Express";"Acier Extracteur";Cal.9.3X74R;"
Bascule acier monobloc haute résistance
Double verrouillage à plat
Tourillons acier interchangeables
Frette acier à résistance élevée (39NCD4Ph)
Bande de battue pré-équipée pour montage d’optique
Guidon réglable en hauteur
Bascule noire 2 Sujets Dorés
";C;article;DC338.jpg;DC338-2.jpg;DC338-3.jpg;DC339-5.jpg;DC339-6.jpg;DC339-4.jpg;DC339-7.jpg;DC339-8.jpg;DC339-9.jpg;DC338-3.jpg;AF132;;;;;"9.3 x 74 R";55;;;;;;;2;;;;;MD;;;;;Ext.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;;;;;;;;;;;;;;;;;"Express Superposé";;;;;"2023-10-02 11:15:57";0
